id,styr,stname,stabbr,stfips,year,rml,prcng,mml,mml_year,years_since_mml,rmlsl,regag,lcauth,edib,conc,hemp,rtl,pblus,pblus2,mmlhc,rmlhc,mmlout,hmdl,hmdl2,pkr,warnr,warnthc,warnsize,adgn,adyth,undrg,undrg2,drvpr,drvpr2,drvpr3,opncn,opncn2,tax,tax2,thclim,estlm,pkwrn
427,OH2019,Ohio,OH,39,2019,0,0,1,2016,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,OH2024,Ohio,OH,39,2024,1,0,1,2016,8,0,1,0,2,2,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,5,2,4,3,2,1,0,1,1,0,0,0
424,OH2016,Ohio,OH,39,2016,0,0,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,OH2018,Ohio,OH,39,2018,0,0,1,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,OH2014,Ohio,OH,39,2014,0,0,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,OH2020,Ohio,OH,39,2020,0,0,1,2016,4,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,OK2015,Oklahoma,OK,40,2015,0,0,0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,OK2023,Oklahoma,OK,40,2023,0,0,1,2018,5,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,OK2014,Oklahoma,OK,40,2014,0,0,0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,OK2017,Oklahoma,OK,40,2017,0,0,0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,OK2020,Oklahoma,OK,40,2020,0,0,1,2018,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,OK2016,Oklahoma,OK,40,2016,0,0,0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,OK2022,Oklahoma,OK,40,2022,0,0,1,2018,4,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,OK2021,Oklahoma,OK,40,2021,0,0,1,2018,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,OK2018,Oklahoma,OK,40,2018,0,0,0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,OK2024,Oklahoma,OK,40,2024,0,0,1,2018,6,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,OK2019,Oklahoma,OK,40,2019,0,0,1,2018,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,OK2013,Oklahoma,OK,40,2013,0,0,0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,OR2015,Oregon,OR,41,2015,0,0,1,1998,17,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,OR2021,Oregon,OR,41,2021,1,1,1,1998,23,1,1,2,2,2,1,1,2,1,1,1,1,1,0,1,2,2,2,2,2,5,2,2,2,1,1,0,1,1,1,0,1
451,OR2019,Oregon,OR,41,2019,1,1,1,1998,21,1,1,2,2,2,1,1,2,1,1,1,1,1,0,1,2,2,2,2,2,5,2,2,2,1,1,0,1,1,1,0,1
446,OR2014,Oregon,OR,41,2014,0,0,1,1998,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,OR2013,Oregon,OR,41,2013,0,0,1,1998,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,OR2020,Oregon,OR,41,2020,1,1,1,1998,22,1,1,2,2,2,1,1,2,1,1,1,1,1,0,1,2,2,2,2,2,5,2,2,2,1,1,0,1,1,1,0,1
450,OR2018,Oregon,OR,41,2018,1,1,1,1998,20,1,1,2,2,2,0,1,2,1,1,1,1,1,0,1,2,2,2,2,2,5,2,2,2,1,1,0,1,1,1,0,1
449,OR2017,Oregon,OR,41,2017,1,1,1,1998,19,1,1,2,2,2,0,1,2,1,1,1,1,1,0,1,2,2,2,2,2,5,2,1,1,0,1,0,1,1,1,0,1
456,OR2024,Oregon,OR,41,2024,1,1,1,1998,26,1,1,2,2,2,3,1,2,1,1,1,1,1,0,2,2,2,2,2,2,5,2,2,2,1,1,0,1,1,1,0,1
454,OR2022,Oregon,OR,41,2022,1,1,1,1998,24,1,1,2,2,2,1,1,2,1,1,1,1,1,0,2,2,2,2,2,2,5,2,2,2,1,1,0,1,1,1,0,1
448,OR2016,Oregon,OR,41,2016,1,1,1,1998,18,0,1,2,2,2,0,1,2,1,1,1,1,1,0,1,2,2,2,2,2,5,2,1,1,0,1,0,1,1,1,0,1
455,OR2023,Oregon,OR,41,2023,1,1,1,1998,25,1,1,2,2,2,3,1,2,1,1,1,1,1,0,2,2,2,2,2,2,5,2,2,2,1,1,0,1,1,1,0,1
458,PA2014,Pennsylvania,PA,42,2014,0,0,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,PA2019,Pennsylvania,PA,42,2019,0,0,1,2016,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,PA2024,Pennsylvania,PA,42,2024,0,0,1,2016,8,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,PA2013,Pennsylvania,PA,42,2013,0,0,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,PA2016,Pennsylvania,PA,42,2016,0,0,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,PA2015,Pennsylvania,PA,42,2015,0,0,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,PA2020,Pennsylvania,PA,42,2020,0,0,1,2016,4,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,PA2021,Pennsylvania,PA,42,2021,0,0,1,2016,5,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,PA2018,Pennsylvania,PA,42,2018,0,0,1,2016,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,PA2017,Pennsylvania,PA,42,2017,0,0,1,2016,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,PA2023,Pennsylvania,PA,42,2023,0,0,1,2016,7,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,PA2022,Pennsylvania,PA,42,2022,0,0,1,2016,6,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,RI2021,Rhode Island,RI,44,2021,0,0,1,2006,15,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,RI2017,Rhode Island,RI,44,2017,0,0,1,2006,11,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,RI2014,Rhode Island,RI,44,2014,0,0,1,2006,8,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,RI2023,Rhode Island,RI,44,2023,1,0,1,2006,17,1,1,2,2,2,3,1,0,0,1,1,1,1,0,2,2,2,2,2,2,5,2,2,2,1,1,0,1,1,0,0,1
472,RI2016,Rhode Island,RI,44,2016,0,0,1,2006,10,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,RI2015,Rhode Island,RI,44,2015,0,0,1,2006,9,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,RI2013,Rhode Island,RI,44,2013,0,0,1,2006,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,RI2019,Rhode Island,RI,44,2019,0,0,1,2006,13,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,RI2020,Rhode Island,RI,44,2020,0,0,1,2006,14,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,RI2018,Rhode Island,RI,44,2018,0,0,1,2006,12,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,RI2022,Rhode Island,RI,44,2022,0,0,1,2006,16,0,0,0,0,0,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,RI2024,Rhode Island,RI,44,2024,1,0,1,2006,18,1,1,2,2,2,3,1,0,0,1,1,1,1,0,2,2,2,2,2,2,5,2,2,2,1,1,0,1,1,0,0,1
492,SC2024,South Carolina,SC,45,2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,SC2016,South Carolina,SC,45,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,SC2018,South Carolina,SC,45,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,SC2014,South Carolina,SC,45,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,SC2013,South Carolina,SC,45,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,SC2017,South Carolina,SC,45,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,SC2021,South Carolina,SC,45,2021,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,SC2020,South Carolina,SC,45,2020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,SC2023,South Carolina,SC,45,2023,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,SC2015,South Carolina,SC,45,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,SC2019,South Carolina,SC,45,2019,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,SC2022,South Carolina,SC,45,2022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,SD2014,South Dakota,SD,46,2014,0,0,0,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,SD2015,South Dakota,SD,46,2015,0,0,0,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,SD2022,South Dakota,SD,46,2022,0,0,1,2020,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,SD2024,South Dakota,SD,46,2024,0,0,1,2020,4,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,SD2016,South Dakota,SD,46,2016,0,0,0,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,SD2021,South Dakota,SD,46,2021,0,0,1,2020,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,SD2020,South Dakota,SD,46,2020,0,0,0,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,SD2013,South Dakota,SD,46,2013,0,0,0,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,SD2019,South Dakota,SD,46,2019,0,0,0,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,SD2023,South Dakota,SD,46,2023,0,0,1,2020,3,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,SD2017,South Dakota,SD,46,2017,0,0,0,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,SD2018,South Dakota,SD,46,2018,0,0,0,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,TN2014,Tennessee,TN,47,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,TN2016,Tennessee,TN,47,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,TN2015,Tennessee,TN,47,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,TN2019,Tennessee,TN,47,2019,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,TN2021,Tennessee,TN,47,2021,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,TN2023,Tennessee,TN,47,2023,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,TN2013,Tennessee,TN,47,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,TN2018,Tennessee,TN,47,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,TN2022,Tennessee,TN,47,2022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,TN2024,Tennessee,TN,47,2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,TN2017,Tennessee,TN,47,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,TN2020,Tennessee,TN,47,2020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,TX2015,Texas,TX,48,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,TX2019,Texas,TX,48,2019,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,TX2014,Texas,TX,48,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,TX2017,Texas,TX,48,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,TX2022,Texas,TX,48,2022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,TX2023,Texas,TX,48,2023,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,TX2018,Texas,TX,48,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,TX2024,Texas,TX,48,2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,TX2013,Texas,TX,48,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,TX2016,Texas,TX,48,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,TX2021,Texas,TX,48,2021,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,TX2020,Texas,TX,48,2020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,UT2020,Utah,UT,49,2020,0,0,1,2018,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,UT2015,Utah,UT,49,2015,0,0,0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,UT2023,Utah,UT,49,2023,0,0,1,2018,5,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,UT2017,Utah,UT,49,2017,0,0,0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,UT2022,Utah,UT,49,2022,0,0,1,2018,4,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,UT2013,Utah,UT,49,2013,0,0,0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,UT2021,Utah,UT,49,2021,0,0,1,2018,3,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,UT2024,Utah,UT,49,2024,0,0,1,2018,6,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,UT2019,Utah,UT,49,2019,0,0,1,2018,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,UT2016,Utah,UT,49,2016,0,0,0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,UT2018,Utah,UT,49,2018,0,0,0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,UT2014,Utah,UT,49,2014,0,0,0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,VA2014,Virginia,VA,51,2014,0,0,0,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,VA2017,Virginia,VA,51,2017,0,0,0,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,VA2018,Virginia,VA,51,2018,0,0,0,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,VA2022,Virginia,VA,51,2022,1,0,1,2020,2,0,1,0,2,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,5,2,1,1,0,1,0,0,0,0,1,0
544,VA2016,Virginia,VA,51,2016,0,0,0,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,VA2024,Virginia,VA,51,2024,1,0,1,2020,4,0,1,0,2,2,2,1,2,1,1,1,0,0,0,1,2,2,2,0,0,5,2,1,1,0,1,0,0,0,0,1,1
551,VA2023,Virginia,VA,51,2023,1,0,1,2020,3,0,1,0,2,2,2,1,2,1,1,1,0,0,0,1,2,2,2,0,0,5,2,1,1,0,1,0,0,0,0,1,1
543,VA2015,Virginia,VA,51,2015,0,0,0,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,VA2021,Virginia,VA,51,2021,0,0,1,2020,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,VA2013,Virginia,VA,51,2013,0,0,0,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,VA2020,Virginia,VA,51,2020,0,0,0,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,VA2019,Virginia,VA,51,2019,0,0,0,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,VT2019,Vermont,VT,50,2019,1,0,1,2004,15,0,1,0,1,2,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,2,1,1,1,0,2,1,0,0,0,0,0
556,VT2016,Vermont,VT,50,2016,0,0,1,2004,12,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,VT2018,Vermont,VT,50,2018,0,0,1,2004,14,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,VT2015,Vermont,VT,50,2015,0,0,1,2004,11,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,VT2020,Vermont,VT,50,2020,1,0,1,2004,16,0,1,0,1,2,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,2,1,1,1,0,2,1,0,0,0,0,0
563,VT2023,Vermont,VT,50,2023,1,0,1,2004,19,1,1,2,2,2,3,1,2,1,1,1,1,2,1,2,2,2,2,1,2,2,1,1,1,0,2,1,1,1,1,0,1
561,VT2021,Vermont,VT,50,2021,1,0,1,2004,17,0,1,2,2,2,3,1,2,1,1,1,1,2,1,1,1,2,1,0,0,2,1,1,1,0,2,1,1,1,0,0,0
554,VT2014,Vermont,VT,50,2014,0,0,1,2004,10,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,VT2024,Vermont,VT,50,2024,1,0,1,2004,20,1,1,2,2,2,3,1,2,1,1,1,1,2,1,2,2,2,2,1,2,2,1,1,1,0,2,1,1,1,1,0,1
553,VT2013,Vermont,VT,50,2013,0,0,1,2004,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,VT2022,Vermont,VT,50,2022,1,0,1,2004,18,0,1,2,2,2,3,1,2,1,1,1,1,2,1,1,1,2,1,1,2,2,1,1,1,0,2,1,1,1,1,0,0
557,VT2017,Vermont,VT,50,2017,0,0,1,2004,13,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,WA2021,Washington,WA,53,2021,1,1,1,1998,23,1,1,0,2,2,1,1,2,1,1,1,1,2,1,2,2,2,2,2,2,3,1,5,3,2,2,1,1,1,1,1,1
569,WA2017,Washington,WA,53,2017,1,1,1,1998,19,1,1,0,2,2,0,1,2,1,1,1,1,2,1,2,2,2,2,2,2,3,1,5,3,2,2,1,1,1,1,1,1
565,WA2013,Washington,WA,53,2013,1,1,1,1998,15,0,1,0,2,2,0,1,2,1,0,1,0,0,0,0,0,0,0,1,1,1,1,5,3,2,1,0,1,1,0,1,0
567,WA2015,Washington,WA,53,2015,1,1,1,1998,17,1,1,0,2,2,0,1,2,1,1,1,1,2,1,1,2,2,2,2,2,1,1,5,3,2,1,0,1,1,1,1,1
571,WA2019,Washington,WA,53,2019,1,1,1,1998,21,1,1,0,2,2,1,1,2,1,1,1,1,2,1,2,2,2,2,2,2,3,1,5,3,2,2,1,1,1,1,1,1
572,WA2020,Washington,WA,53,2020,1,1,1,1998,22,1,1,0,2,2,1,1,2,1,1,1,1,2,1,2,2,2,2,2,2,3,1,5,3,2,2,1,1,1,1,1,1
